tool,feature,unique_n,others_n,unique_median,others_median,unique_mean,others_mean,median_diff,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta,practically_significant
FlexFL,repair_difficulty,85,222,1.5143373651357288,-0.6545677804703322,0.7148193898927101,-0.6903905381304923,2.168905145606061,16438.5,1.8622559206572506e-25,0.7422893481717011,large,4.841865393708851e-24,True,True,0.7422893481717011,True
FlexFL,txt_description_line_count,85,222,-0.6028194775205034,0.3988261864010971,-0.41805959641068663,0.27457071556135504,-1.0016456639216005,2468.0,1.0479300026399996e-23,-0.7384207737148913,large,2.619825006599999e-22,True,True,0.7384207737148913,True
FlexFL,actionability,85,222,-1.6812479388132866,0.8491089986580442,-0.7524580982355744,0.6188693133565988,-2.530356937471331,2600.0,2.6906893624364235e-26,-0.7244303126656068,large,7.802999151065628e-25,True,True,0.7244303126656068,True
FlexFL,reasoning_composite,85,222,-0.8421210435331218,0.7333182500071839,-0.7000225974490941,0.5866557331911193,-1.5754392935403057,2664.0,6.41343777128742e-26,-0.7176470588235294,large,1.7316281982476033e-24,True,True,0.7176470588235294,True
FlexFL,clarity,85,222,-1.7301489453956265,0.7623879238337528,-0.7389989903373557,0.5962187992184609,-2.4925368692293794,2803.5,3.271936214675446e-26,-0.7028616852146264,large,9.16142140109125e-25,True,True,0.7028616852146264,True
FlexFL,description_length,85,222,-1.0231586669890729,0.046004412371267,-0.5068571763483264,0.22415720838659955,-1.06916307936034,3255.0,5.875344442096394e-19,-0.6550079491255962,large,1.2925757772612066e-17,True,True,0.6550079491255962,True
FlexFL,technical_completeness,85,222,-1.7027986871133822,0.6863970062505214,-0.7127659618893857,0.5680134358586162,-2.3891956933639036,3299.0,6.704999526550251e-20,-0.650344462109168,large,1.5421498911065577e-18,True,True,0.650344462109168,True
FlexFL,txt_title_digit_density,85,222,-0.6450552541976357,0.49499626994014223,-0.38194583082253253,0.47891175287531174,-1.1400515241377778,3502.0,1.573516937754614e-18,-0.6288288288288288,large,3.3043855692846893e-17,True,True,0.6288288288288288,True
FlexFL,txt_title_avg_sentence_len,85,222,-0.70287777031615,0.4702049590094141,-0.42769472721589274,0.5421015117622368,-1.1730827293255641,3644.0,1.1970807390054981e-17,-0.6137784843667197,large,2.3941614780109964e-16,True,True,0.6137784843667197,True
FlexFL,expected_observed_alignment,85,222,-1.719935307046086,0.7027131095927159,-0.6767714005874961,0.5914022363957983,-2.4226484166388023,3816.5,2.0363473206952633e-22,-0.5954954954954955,large,4.887233569668632e-21,True,True,0.5954954954954955,True
FlexFL,ambiguity_type_count,85,222,1.7403303232807357,-0.6117211791839219,0.6980486770905145,-0.5817025038521657,2.3520515024646578,14811.5,7.268579873620521e-30,0.5698463169051404,large,2.1805739620861564e-28,True,True,0.5698463169051404,True
FlexFL,embedding_cluster_distance,85,222,-0.3312195578023101,0.38379098615924684,-0.3737785810923554,0.3501877932490094,-0.7150105439615569,4978.0,1.5175640285289637e-10,-0.4723900370959194,medium,2.8833716542050312e-09,True,True,0.4723900370959194,True
FlexFL,embedding_cluster_size,85,222,0.4146459595637947,-0.5748438169972881,0.45417140617882024,-0.4439276649129966,0.9894897765610828,13353.5,1.1714010747785377e-08,0.4153153153153153,medium,1.8742417196456603e-07,True,True,0.4153153153153153,True
FlexFL,num_versions,85,222,-0.3124943305803233,-0.0494572680454745,-0.13301021732124998,0.11227497986446625,-0.26303706253484876,5524.5,8.85073645546596e-09,-0.41446740858505565,medium,1.5046251974292134e-07,True,True,0.41446740858505565,True
FlexFL,concept_network_concept_breadth,85,222,-1.610864843126201,0.410786675927473,-0.564362880321946,0.35007642010003537,-2.021651519053674,5543.0,8.784634864389397e-10,-0.41250662427133017,medium,1.5812342755900913e-08,True,True,0.41250662427133017,True
FlexFL,semantic_coherence,85,222,-0.0502588528064128,-0.32788209827162274,0.16808636894811912,-0.2272905277489119,0.27762324546520994,11615.0,0.0017376584021103517,0.23105458399576045,small,0.026064876031655276,True,True,0.23105458399576045,True
FlexFL,num_causal_markers,85,222,-0.4554019288379759,-0.1531279935599871,-0.032218419448791585,-0.0019910259209927218,-0.30227393527798885,8263.0,0.08708696832648252,-0.12421833598304187,negligible,1.0,False,False,0.12421833598304187,False
FlexFL,num_OB,85,222,-0.0777818550633016,-0.2886514946017978,0.05122074794848432,-0.08728048747494555,0.2108696395384962,10524.5,0.114677852762556,0.115474297827239,negligible,1.0,False,False,0.115474297827239,False
FlexFL,num_EB,85,222,-0.673136533919824,0.2959479588785432,-0.06888385017495975,0.0776856857257578,-0.9690844927983672,8473.5,0.12929391252085634,-0.10190779014308426,negligible,1.0,False,False,0.10190779014308426,False
FlexFL,ambiguity,85,222,-0.5855868655187282,-0.5855868655187282,-0.22427558238554715,-0.03686661365818652,0.0,8600.5,0.15887261266638086,-0.08844727080021197,negligible,1.0,False,False,0.08844727080021197,False
FlexFL,semantic_entropy,85,222,0.3272366006137041,0.23456696584305547,-0.13796530107809338,0.11890177517791492,0.0926696347706486,8638.0,0.25241562932757056,-0.08447270800211977,negligible,1.0,False,False,0.08447270800211977,False
FlexFL,txt_reasoning_avg_sentence_len,85,222,-0.1307782368282674,-0.0140365238068689,-0.11406814849383196,-0.099566981763945,-0.11674171302139849,8836.0,0.3893852308387391,-0.0634870164281929,negligible,1.0,False,False,0.0634870164281929,False
FlexFL,txt_reasoning_digit_density,85,222,-0.2000607604811334,-0.2000607604811334,-0.12444749577358596,0.10593597977103508,0.0,8892.0,0.13027859064005415,-0.0575516693163752,negligible,1.0,False,False,0.0575516693163752,False
FlexFL,num_temporal_markers,85,222,-0.4635308650875505,-0.4635308650875505,-0.056058016188374686,0.05131658588640815,0.0,8933.5,0.37510559271683264,-0.05315315315315315,negligible,1.0,False,False,0.05315315315315315,False
FlexFL,num_env_mentions,85,222,-0.2192296649910203,-0.2192296649910203,0.05486603380523932,-0.11428311365011014,0.0,9914.5,0.05681003113705638,0.05082140964493906,negligible,0.7953404359187892,False,False,0.05082140964493906,False
FlexFL,txt_likely_impacted_code_concepts_digit_density,85,222,-0.1486940122073022,-0.1486940122073022,-0.10398679121420688,0.2032018530971996,0.0,9031.0,0.09656064471566889,-0.042819289878113405,negligible,1.0,False,False,0.042819289878113405,False
FlexFL,txt_root_cause_guess_digit_density,85,222,-0.1710687069843892,-0.1710687069843892,-0.13336899759133933,0.181562656571196,0.0,9032.0,0.09738984390218444,-0.04271330153683095,negligible,1.0,False,False,0.04271330153683095,False
FlexFL,num_exception_types,85,222,-0.5251530779927517,-0.5251530779927517,-0.009267407258695595,0.018037352340967264,0.0,9096.5,0.5460559066389743,-0.03587705352411235,negligible,1.0,False,False,0.03587705352411235,False
FlexFL,stacktrace_depth,85,222,-0.2020454871191189,-0.2020454871191189,-0.10872347886867317,-0.10530925905463247,0.0,9162.5,0.37177653652293385,-0.028881822999470057,negligible,1.0,False,False,0.028881822999470057,False
FlexFL,exception_user_frames,85,222,-0.2073567129463963,-0.2073567129463963,-0.1341093325774386,-0.1379115346472129,0.0,9186.0,0.36760644751338956,-0.026391096979332274,negligible,1.0,False,False,0.026391096979332274,False
boostnsift,expected_observed_alignment,9,242,-0.2663462570628048,0.7027131095927159,-0.6432026774288409,0.5685664617292452,-0.9690593666555207,243.0,6.100123163901339e-08,-0.7768595041322314,large,1.7690357175313882e-06,True,True,0.7768595041322314,True
boostnsift,technical_completeness,9,242,-0.1100015582041131,0.6863970062505214,-0.5819414482513039,0.5602457184925558,-0.7963985644546344,414.5,0.0009029060266266776,-0.6193755739210285,large,0.024378462718920295,True,True,0.6193755739210285,True
boostnsift,description_length,9,242,-0.5456258903228453,0.08464446910914494,-0.4252503676551585,0.2691713765823838,-0.6302703594319902,415.0,0.0016369732200373908,-0.6189164370982553,large,0.04256130372097216,True,True,0.6189164370982553,True
boostnsift,txt_description_line_count,9,242,-0.6028194775205034,0.386685026838411,-0.32761986076628585,0.23958634982272695,-0.9895045043589143,422.0,0.0018259598948393567,-0.6124885215794307,large,0.04564899737098392,True,True,0.6124885215794307,True
boostnsift,reasoning_composite,9,242,-0.31697461235302,0.7333182500071839,-0.6670722331397543,0.5466959645464865,-1.050292862360204,424.5,0.0004020255692324935,-0.6101928374655647,large,0.011256715938509819,True,True,0.6101928374655647,True
boostnsift,repair_difficulty,9,242,0.0684006013983548,-0.6545677804703322,0.4700497024365143,-0.6246930539468326,0.722968381868687,1716.5,0.0020148296061153204,0.5762167125803489,large,0.04835591054676769,True,True,0.5762167125803489,True
boostnsift,ambiguity_type_count,9,242,-0.2197125954398122,-0.6117211791839219,0.47719155343860475,-0.5647449439418593,0.3920085837441097,1660.5,8.061172665897928e-11,0.5247933884297521,large,2.4183517997693785e-09,True,True,0.5247933884297521,True
boostnsift,txt_title_avg_sentence_len,9,242,-0.70287777031615,0.363561074525272,-0.37109679636548537,0.5088376609644134,-1.066438844841422,529.5,0.00823306806481229,-0.5137741046831956,large,0.1728944293610581,False,False,0.5137741046831956,False
boostnsift,actionability,9,242,-0.163033776330488,0.8491089986580442,-0.5004147013266655,0.5960733049109112,-1.0121427749885323,530.5,0.0026055034708786316,-0.5128558310376492,large,0.05992657983020853,False,False,0.5128558310376492,False
boostnsift,txt_title_digit_density,9,242,-0.6450552541976357,0.4312458687446945,-0.3224560061920001,0.38986701966596904,-1.07630112294233,566.0,0.01359128856108946,-0.480257116620753,large,0.2718257712217892,False,False,0.480257116620753,False
boostnsift,clarity,9,242,0.2638805499878769,0.7623879238337528,-0.4561856566783881,0.56463293255605,-0.49850737384587585,577.5,0.004079758682342336,-0.4696969696969697,medium,0.08975469101153138,False,False,0.4696969696969697,False
boostnsift,embedding_cluster_size,9,242,0.1845320580379615,-0.3447299154714549,0.4632255609970263,-0.39778923656708104,0.5292619735094164,1525.5,0.03799767250747893,0.40082644628099173,medium,0.7219557776420997,False,False,0.40082644628099173,False
boostnsift,semantic_entropy,9,242,-0.6275486523473311,0.27618011460547665,-0.6216872869956768,0.15295501820312332,-0.9037287669528078,670.0,0.050365150314188055,-0.38475665748393023,medium,0.906572705655385,False,False,0.38475665748393023,False
boostnsift,embedding_cluster_distance,9,242,0.0689218790012345,0.3432828247964635,0.03702081553769243,0.3078879416018309,-0.27436094579522896,762.0,0.126843085869106,-0.3002754820936639,small,1.0,False,False,0.3002754820936639,False
boostnsift,semantic_coherence,9,242,0.0647865271031924,-0.28746264602429905,0.013400670214634857,-0.1928318121657339,0.35224917312749143,1378.0,0.17734109711600943,0.26538108356290174,small,1.0,False,False,0.26538108356290174,False
boostnsift,num_versions,9,242,-0.1809757993128989,-0.0494572680454745,-0.10790994860877427,0.10108253840525501,-0.1315185312674244,818.0,0.19709582023300432,-0.24885215794306703,small,1.0,False,False,0.24885215794306703,False
boostnsift,concept_network_concept_breadth,9,242,0.410786675927473,0.410786675927473,-0.263097163757085,0.369017016442893,0.0,849.5,0.2020929909688054,-0.2199265381083563,small,1.0,False,False,0.2199265381083563,False
boostnsift,ambiguity,9,242,-0.0959809116726215,-0.5855868655187282,0.6132458806067596,-0.05923070501961641,0.48960595384610667,1325.0,0.2008159803646794,0.21671258034894397,small,1.0,False,False,0.21671258034894397,False
boostnsift,num_EB,9,242,-0.673136533919824,-0.673136533919824,-0.3501083696537016,0.04767011361615162,0.0,864.0,0.2477299014719394,-0.2066115702479339,small,1.0,False,False,0.2066115702479339,False
boostnsift,txt_reasoning_avg_sentence_len,9,242,-0.5977450889138612,-0.0140365238068689,-0.3253477585305982,-0.08572325588783,-0.5837085651069923,873.5,0.31432551297698474,-0.19788797061524335,small,1.0,False,False,0.19788797061524335,False
boostnsift,num_causal_markers,9,242,-0.4554019288379759,-0.1531279935599871,-0.18671398636865252,0.037979081223204154,-0.30227393527798885,905.0,0.3834455709720638,-0.1689623507805326,small,1.0,False,False,0.1689623507805326,False
boostnsift,num_exception_types,9,242,-0.5251530779927517,-0.5251530779927517,-0.254472324829821,0.09394525620428187,0.0,925.0,0.36192078853956366,-0.15059687786960516,small,1.0,False,False,0.15059687786960516,False
boostnsift,num_OB,9,242,-0.4995211341402941,-0.2886514946017978,-0.148071734909467,-0.09259501155980751,-0.2108696395384963,946.0,0.501179567731019,-0.13131313131313133,negligible,1.0,False,False,0.13131313131313133,False
boostnsift,txt_reasoning_digit_density,9,242,-0.2000607604811334,-0.2000607604811334,-0.2000607604811334,0.05441301115099617,0.0,981.0,0.32451767273810905,-0.09917355371900827,negligible,1.0,False,False,0.09917355371900827,False
boostnsift,txt_root_cause_guess_digit_density,9,242,-0.1710687069843892,-0.1710687069843892,-0.1710687069843892,0.13293680309895034,0.0,1035.0,0.49862932266457216,-0.049586776859504134,negligible,1.0,False,False,0.049586776859504134,False
boostnsift,num_env_mentions,9,242,-0.2192296649910203,-0.2192296649910203,-0.2192296649910203,-0.06794307799308483,0.0,1044.0,0.5391014557137446,-0.04132231404958678,negligible,1.0,False,False,0.04132231404958678,False
boostnsift,txt_likely_impacted_code_concepts_digit_density,9,242,-0.1486940122073022,-0.1486940122073022,-0.1486940122073022,0.09953053208600864,0.0,1044.0,0.5391812552353692,-0.04132231404958678,negligible,1.0,False,False,0.04132231404958678,False
boostnsift,stacktrace_depth,9,242,-0.2020454871191189,-0.2020454871191189,-0.11605772883957544,0.07457215676775958,0.0,1073.0,0.8976404347530308,-0.014692378328741965,negligible,1.0,False,False,0.014692378328741965,False
boostnsift,num_temporal_markers,9,242,-0.4635308650875505,-0.4635308650875505,-0.07869539668277332,0.033813319803334047,0.0,1093.0,0.9841153975307071,0.0036730945821854912,negligible,1.0,False,False,0.0036730945821854912,False
boostnsift,exception_user_frames,9,242,-0.2073567129463963,-0.2073567129463963,-0.17441476939421957,0.02786509886418798,0.0,1089.5,1.0,0.0004591368227731864,negligible,1.0,False,False,0.0004591368227731864,False
locus,description_length,11,245,-1.0231586669890729,0.0449108258598176,-0.6164107627002959,0.19967042776715827,-1.0680694928488905,421.5,0.00011696354355930592,-0.6871985157699444,large,0.0031580156761012597,True,True,0.6871985157699444,True
locus,reasoning_composite,11,245,-0.8421210435331218,0.7333182500071839,-0.4601963663112295,0.5661287739580084,-1.5754392935403057,464.0,2.354779889606643e-05,-0.6556586270871985,large,0.0006828861679859264,True,True,0.6556586270871985,True
locus,embedding_cluster_size,11,245,1.5882268573455445,-0.3447299154714549,0.7849201465644537,-0.42418965452894675,1.9329567728169994,2212.5,0.00025079142523338116,0.6419294990723562,large,0.00652057705606791,True,True,0.6419294990723562,True
locus,txt_description_line_count,11,245,-0.6028194775205034,0.392755606619754,-0.3003942302317777,0.27451557920518693,-0.9955750841402573,531.0,0.0006797579134853252,-0.6059369202226345,large,0.01699394783713313,True,True,0.6059369202226345,True
locus,expected_observed_alignment,11,245,-1.719935307046086,0.7027131095927159,-0.6627796343309723,0.572186745920748,-2.4226484166388023,627.5,3.586082189014472e-05,-0.5343228200371057,large,0.0010041030129240521,True,True,0.5343228200371057,True
locus,ambiguity_type_count,11,245,1.7403303232807357,-0.6117211791839219,0.6712160039786185,-0.5637201281132146,2.3520515024646578,2048.5,3.637966602514675e-12,0.5202226345083488,large,1.0913899807544024e-10,True,True,0.5202226345083488,True
locus,concept_network_concept_breadth,11,245,-1.610864843126201,0.410786675927473,-0.6919323344654402,0.3530252039545109,-2.021651519053674,656.0,0.0009607525451422932,-0.5131725417439703,large,0.023058061083415037,True,True,0.5131725417439703,True
locus,txt_title_digit_density,11,245,-0.6450552541976357,0.4488901494486672,-0.2743090387145752,0.4529222122728302,-1.0939454036463028,658.0,0.0038569383855337125,-0.5116883116883116,large,0.07713876771067425,False,False,0.5116883116883116,False
locus,repair_difficulty,11,245,1.5143373651357288,-0.6545677804703322,0.4627469915085477,-0.6280097582792377,2.168905145606061,2029.5,0.002777937135468524,0.5061224489795918,large,0.061114616980307526,False,False,0.5061224489795918,False
locus,technical_completeness,11,245,-1.7027986871133822,0.6863970062505214,-0.6650672243391615,0.5401197189017108,-2.3891956933639036,686.0,0.0036337701117377485,-0.4909090909090909,large,0.07630917234649272,False,False,0.4909090909090909,False
locus,clarity,11,245,-1.7301489453956265,0.7623879238337528,-0.6424964933682609,0.5731585941698081,-2.4925368692293794,697.0,0.0010233823641234356,-0.48274582560296847,large,0.023537794374839018,True,True,0.48274582560296847,True
locus,txt_title_avg_sentence_len,11,245,-0.70287777031615,0.5768488434935564,-0.23752263802171128,0.5585773985620168,-1.2797266138097063,712.5,0.007734618810915652,-0.4712430426716141,medium,0.13922313859648172,False,False,0.4712430426716141,False
locus,num_versions,11,245,-0.3124943305803233,-0.0494572680454745,-0.1809757993128989,0.11695393478269515,-0.26303706253484876,742.5,0.010121758376273033,-0.4489795918367347,medium,0.17206989239664155,False,False,0.4489795918367347,False
locus,actionability,11,245,-1.6812479388132866,0.8491089986580442,-0.5770921842803421,0.5888437136609931,-2.530356937471331,751.0,0.004459496830014717,-0.4426716141001855,medium,0.08473043977027962,False,False,0.4426716141001855,False
locus,embedding_cluster_distance,11,245,0.1038431048008272,0.3938757609069089,-0.04259368718031913,0.3703637978183997,-0.2900326561060817,909.0,0.06828262759456942,-0.325417439703154,small,1.0,False,False,0.325417439703154,False
locus,num_EB,11,245,-0.673136533919824,0.2959479588785432,-0.23264358264783888,0.06653203813443997,-0.9690844927983672,997.5,0.11176767112362306,-0.2597402597402597,small,1.0,False,False,0.2597402597402597,False
locus,num_temporal_markers,11,245,-0.4635308650875505,-0.4635308650875505,-0.3848145192774824,-0.0005502352413951124,0.0,1060.0,0.1320323917179533,-0.21335807050092764,small,1.0,False,False,0.21335807050092764,False
locus,txt_reasoning_avg_sentence_len,11,245,0.1027051892145295,-0.0140365238068689,0.15576960422425612,-0.08378657741771027,0.1167417130213984,1538.5,0.4274239905766235,0.1417439703153989,negligible,1.0,False,False,0.1417439703153989,False
locus,ambiguity,11,245,-0.2694149956369224,-0.5855868655187282,0.16230469201350436,0.013970129613162782,0.3161718698818058,1513.5,0.43353267629238745,0.12319109461966604,negligible,1.0,False,False,0.12319109461966604,False
locus,num_causal_markers,11,245,-0.4554019288379759,-0.1531279935599871,0.12166649305636636,0.013431113634006736,-0.30227393527798885,1192.5,0.513596633935185,-0.1150278293135436,negligible,1.0,False,False,0.1150278293135436,False
locus,txt_reasoning_digit_density,11,245,-0.2000607604811334,-0.2000607604811334,-0.2000607604811334,0.042675929742979096,0.0,1221.0,0.2903620812015063,-0.09387755102040816,negligible,1.0,False,False,0.09387755102040816,False
locus,semantic_coherence,11,245,-0.2805756406488844,-0.3211876853546242,0.046002654538547155,-0.2109812424155014,0.040612044705739814,1447.0,0.6802815676838299,0.0738404452690167,negligible,1.0,False,False,0.0738404452690167,False
locus,semantic_entropy,11,245,0.408560305397471,0.201730928574676,-0.20399521923467964,0.07960056785040776,0.206829376822795,1269.0,0.7454321652093028,-0.05825602968460111,negligible,1.0,False,False,0.05825602968460111,False
locus,txt_root_cause_guess_digit_density,11,245,-0.1710687069843892,-0.1710687069843892,-0.17106870698438922,0.14760804250901405,0.0,1276.0,0.4372771665242545,-0.053061224489795916,negligible,1.0,False,False,0.053061224489795916,False
locus,txt_likely_impacted_code_concepts_digit_density,11,245,-0.1486940122073022,-0.1486940122073022,-0.1486940122073022,0.09695113444066707,0.0,1292.5,0.4991494590385328,-0.04081632653061224,negligible,1.0,False,False,0.04081632653061224,False
locus,num_OB,11,245,-0.2886514946017978,-0.2886514946017978,0.15225775170596703,-0.10188124243912972,0.0,1399.5,0.8285486749456948,0.038589981447124305,negligible,1.0,False,False,0.038589981447124305,False
locus,num_env_mentions,11,245,-0.2192296649910203,-0.2192296649910203,-0.21922966499102034,-0.09696540284575003,0.0,1298.0,0.5225872441737329,-0.036734693877551024,negligible,1.0,False,False,0.036734693877551024,False
locus,exception_user_frames,11,245,-0.2073567129463963,-0.2073567129463963,-0.1534517144064707,-0.1541117756130821,0.0,1395.0,0.630742029945631,0.03525046382189239,negligible,1.0,False,False,0.03525046382189239,False
locus,stacktrace_depth,11,245,-0.2020454871191189,-0.2020454871191189,-0.13169186670858332,-0.12149777068991387,0.0,1380.0,0.757614293095084,0.02411873840445269,negligible,1.0,False,False,0.02411873840445269,False
locus,num_exception_types,11,245,-0.5251530779927517,-0.5251530779927517,0.02851209893142466,0.0018457761244643207,0.0,1345.5,0.9937911790942777,-0.001484230055658627,negligible,1.0,False,False,0.001484230055658627,False
