tool,feature,unique_n,others_n,unique_median,others_median,unique_mean,others_mean,median_diff,u_statistic,p_value,cliffs_delta,effect_size,pval_adj,reject,significant,abs_delta,practically_significant
BRaIn,semantic_entropy,26,69,0.1013772182589435,0.3554166170639224,-0.23608300559992498,0.1811796238226216,-0.25403939880497894,732.0,0.1697078942125403,-0.18394648829431437,small,1.0,False,False,0.18394648829431437,False
BRaIn,num_causal_markers,26,69,-0.1531279935599871,-0.1531279935599871,0.1375200211303868,0.2542847018146935,0.0,736.0,0.17289347951980427,-0.1794871794871795,small,1.0,False,False,0.1794871794871795,False
BRaIn,reasoning_composite,26,69,0.7333182500071839,0.7333182500071839,0.32935945679172085,0.6267668002025256,0.0,741.5,0.1334889728211275,-0.173355629877369,small,1.0,False,False,0.173355629877369,False
BRaIn,num_temporal_markers,26,69,-0.4635308650875505,-0.4635308650875505,-0.19710631003808934,0.07607538952349573,0.0,745.5,0.12402469111126221,-0.1688963210702341,small,1.0,False,False,0.1688963210702341,False
BRaIn,ambiguity_type_count,26,69,-0.6117211791839219,-0.6117211791839219,-0.2498671018816669,-0.5833147600720301,0.0,1037.5,0.015246554698743135,0.15663322185061315,small,0.4181329500264817,False,False,0.15663322185061315,False
BRaIn,embedding_cluster_size,26,69,-0.4597868662343715,-0.3447299154714549,-0.19338577254484918,-0.40609362254501047,-0.11505695076291661,1005.5,0.35938819253903675,0.120958751393534,negligible,1.0,False,False,0.120958751393534,False
BRaIn,txt_reasoning_avg_sentence_len,26,69,-0.0140365238068689,-0.1307782368282674,-0.01253983517838949,-0.20663215181077027,0.11674171302139849,986.0,0.45951609330781185,0.09921962095875139,negligible,1.0,False,False,0.09921962095875139,False
BRaIn,txt_root_cause_guess_digit_density,26,69,-0.1710687069843892,-0.1710687069843892,0.3203649349000758,-0.0009931998388725699,0.0,972.5,0.10569784075367523,0.08416945373467112,negligible,1.0,False,False,0.08416945373467112,False
BRaIn,num_exception_types,26,69,-0.5251530779927517,-0.5251530779927517,0.17757580041101056,0.0044396999347213395,0.0,952.5,0.5714610427228786,0.061872909698996656,negligible,1.0,False,False,0.061872909698996656,False
BRaIn,embedding_cluster_distance,26,69,0.5198825507352434,0.4743607329697271,0.5561981447408803,0.45283009273362,0.04552181776551628,950.0,0.661214396102074,0.059085841694537344,negligible,1.0,False,False,0.059085841694537344,False
BRaIn,concept_network_concept_breadth,26,69,0.410786675927473,0.410786675927473,0.3071122390529256,0.32288878379470454,0.0,943.0,0.6693581195095777,0.05128205128205128,negligible,1.0,False,False,0.05128205128205128,False
BRaIn,semantic_coherence,26,69,-0.135946004326314,-0.270700523176486,-0.023404305578548387,-0.18625116935452501,0.134754518850172,938.0,0.7353114604853359,0.045707915273132664,negligible,1.0,False,False,0.045707915273132664,False
BRaIn,txt_reasoning_digit_density,26,69,-0.2000607604811334,-0.2000607604811334,0.0709289558684897,0.10724819663746395,0.0,925.0,0.6908369016380375,0.03121516164994426,negligible,1.0,False,False,0.03121516164994426,False
BRaIn,txt_likely_impacted_code_concepts_digit_density,26,69,-0.1486940122073022,-0.1486940122073022,-0.1486940122073022,0.03748077278372974,0.0,871.0,0.39203259004355784,-0.028985507246376812,negligible,1.0,False,False,0.028985507246376812,False
BRaIn,stacktrace_depth,26,69,-0.2020454871191189,-0.2020454871191189,-0.05322052086606291,-0.15998625752586387,0.0,916.0,0.7141689120952741,0.021181716833890748,negligible,1.0,False,False,0.021181716833890748,False
BRaIn,exception_user_frames,26,69,-0.2073567129463963,-0.2073567129463963,-0.013506045120125522,-0.1729825109789075,0.0,906.5,0.8041552834333825,0.010590858416945374,negligible,1.0,False,False,0.010590858416945374,False
BRaIn,num_EB,26,69,-0.673136533919824,-0.673136533919824,-0.0022318850594159226,0.0993221197600339,0.0,903.5,0.9558439880414867,0.007246376811594203,negligible,1.0,False,False,0.007246376811594203,False
BRaIn,num_env_mentions,26,69,-0.2192296649910203,-0.2192296649910203,-0.21922966499102026,-0.21922966499102037,0.0,897.0,1.0,0.0,negligible,1.0,False,False,0.0,False
FlexFL,repair_difficulty,117,52,0.0684006013983548,-0.6545677804703322,0.1240135538497923,-0.8770195902760821,0.722968381868687,4893.0,5.869255319326194e-11,0.6084812623274162,large,1.7020840426045961e-09,True,True,0.6084812623274162,True
FlexFL,txt_title_digit_density,117,52,-0.6450552541976357,0.546732750398464,-0.024891710933050155,0.709738636161763,-1.1917880045960998,1245.0,4.546998712754671e-11,-0.5907297830374754,large,1.3640996138264014e-09,True,True,0.5907297830374754,True
FlexFL,txt_title_avg_sentence_len,117,52,-0.70287777031615,0.5768488434935564,-0.22738580673300882,0.6356397028886603,-1.2797266138097063,1275.5,1.1849324282573464e-10,-0.5807034845496384,large,3.31781079912057e-09,True,True,0.5807034845496384,True
FlexFL,txt_description_line_count,117,52,-0.4874784616749857,0.4656025639958704,0.09690564154951506,0.3720922869794135,-0.9530810256708562,1389.5,1.5807705495868007e-08,-0.5432281393819856,large,4.1100034289256815e-07,True,True,0.5432281393819856,True
FlexFL,reasoning_composite,117,52,0.2081718188270818,0.7333182500071839,-0.1015299226381063,0.6929223706856378,-0.5251464311801021,1393.0,3.416569940619002e-09,-0.542077580539119,large,9.224738839671305e-08,True,True,0.542077580539119,True
FlexFL,embedding_cluster_distance,117,52,-0.0206333394793311,0.5416749487421911,-0.10284158615573875,0.5164226941984936,-0.5623082882215222,1505.0,1.6617758684383842e-07,-0.5052596975673899,large,4.15443967109596e-06,True,True,0.5052596975673899,True
FlexFL,actionability,117,52,0.3430376111637781,0.8491089986580442,-0.05489886447273888,0.703126867650083,-0.5060713874942662,1699.0,8.83050961758625e-07,-0.44148586456278766,medium,2.1193223082207e-05,True,True,0.44148586456278766,True
FlexFL,clarity,117,52,0.2638805499878769,0.7623879238337528,-0.05993620567269194,0.6569344409048175,-0.49850737384587585,1771.5,1.747460648216613e-06,-0.4176528599605523,medium,4.01915949089821e-05,True,True,0.4176528599605523,True
FlexFL,expected_observed_alignment,117,52,0.7027131095927159,0.7027131095927159,-0.06342356917340088,0.6281700813884451,0.0,1881.5,4.632584234114537e-06,-0.3814924391847469,medium,0.00010191685315051981,True,True,0.3814924391847469,True
FlexFL,technical_completeness,117,52,0.4209308180989765,0.6863970062505214,-0.03739542127377615,0.6302406972184638,-0.2654661881515449,2055.0,0.0005020377654594553,-0.3244575936883629,small,0.010040755309189105,True,True,0.3244575936883629,True
FlexFL,ambiguity_type_count,117,52,-0.6117211791839219,-0.6117211791839219,0.05502846325264046,-0.6041825525734581,0.0,3937.0,2.2986461238641508e-05,0.29421433267587116,small,0.0004827156860114717,True,True,0.29421433267587116,True
FlexFL,description_length,117,52,-0.1213143238804874,0.1375011504958648,0.11579143308338824,0.25614126664823167,-0.2588154743763522,2155.0,0.0024610064480603414,-0.2915844838921762,small,0.046759122513146484,True,True,0.2915844838921762,True
FlexFL,embedding_cluster_size,117,52,0.1845320580379615,-0.3447299154714549,0.09327321162087904,-0.3960630165810638,0.5292619735094164,3847.0,0.005530812605490344,0.2646285338593031,small,0.09955462689882619,False,False,0.2646285338593031,False
FlexFL,num_versions,117,52,-0.1809757993128989,-0.0494572680454745,0.15175484389357638,0.016301997588237662,-0.1315185312674244,2250.5,0.005685337999320374,-0.2601906640368179,small,0.09955462689882619,False,False,0.2601906640368179,False
FlexFL,ambiguity,117,52,-0.5855868655187282,-0.5855868655187282,0.05916259467897021,-0.2381368891139917,0.0,3488.0,0.08177858855250143,0.14661406969099278,negligible,1.0,False,False,0.14661406969099278,False
FlexFL,num_causal_markers,117,52,-0.1531279935599871,-0.1531279935599871,0.11555994890933621,0.09682929907373444,0.0,2619.0,0.14251710864350847,-0.1390532544378698,negligible,1.0,False,False,0.1390532544378698,False
FlexFL,num_EB,117,52,-0.673136533919824,0.2959479588785432,-0.04364575227302136,0.10958555641731874,-0.9690844927983672,2683.0,0.17946173304321666,-0.11801446416831032,negligible,1.0,False,False,0.11801446416831032,False
FlexFL,txt_reasoning_digit_density,117,52,-0.2000607604811334,-0.2000607604811334,-0.04991220307383608,0.18552552663958113,0.0,2831.5,0.14704618400999947,-0.06919789612097305,negligible,1.0,False,False,0.06919789612097305,False
FlexFL,num_env_mentions,117,52,-0.2192296649910203,-0.2192296649910203,0.008346739381942489,-0.21922966499102037,0.0,3250.0,0.054663233324345924,0.06837606837606838,negligible,0.8746117331895348,False,False,0.06837606837606838,False
FlexFL,exception_user_frames,117,52,-0.2073567129463963,-0.2073567129463963,0.0941887703389138,-0.19595373248602738,0.0,3220.0,0.19066792131146038,0.05851413543721236,negligible,1.0,False,False,0.05851413543721236,False
FlexFL,concept_network_concept_breadth,117,52,0.410786675927473,0.410786675927473,0.07096491061645663,0.35894945749019924,0.0,2878.0,0.5475732080011568,-0.05391190006574622,negligible,1.0,False,False,0.05391190006574622,False
FlexFL,num_temporal_markers,117,52,-0.4635308650875505,-0.4635308650875505,-0.04909266834394431,0.06931824501137177,0.0,2899.5,0.5540664504551769,-0.04684418145956608,negligible,1.0,False,False,0.04684418145956608,False
FlexFL,semantic_entropy,117,52,0.3272366006137041,0.25993148720079634,0.034221703968037955,0.1881556129110191,0.06730511341290774,2912.0,0.6591340895847267,-0.042735042735042736,negligible,1.0,False,False,0.042735042735042736,False
FlexFL,num_exception_types,117,52,-0.5251530779927517,-0.5251530779927517,0.08908401572312945,0.03703002473025812,0.0,3154.0,0.6387424549200863,0.036817882971729124,negligible,1.0,False,False,0.036817882971729124,False
FlexFL,txt_likely_impacted_code_concepts_digit_density,117,52,-0.1486940122073022,-0.1486940122073022,0.012166121023129577,0.265383574884121,0.0,2943.0,0.2953017148848931,-0.03254437869822485,negligible,1.0,False,False,0.03254437869822485,False
FlexFL,stacktrace_depth,117,52,-0.2020454871191189,-0.2020454871191189,0.12702304937374942,-0.1387948764615701,0.0,3141.0,0.5406924138410143,0.03254437869822485,negligible,1.0,False,False,0.03254437869822485,False
FlexFL,semantic_coherence,117,52,-0.2481984781590247,-0.2673019917741084,-0.07068133463550547,-0.14377354874386475,0.019103513615083695,2968.0,0.8023096088030965,-0.024326101249178174,negligible,1.0,False,False,0.024326101249178174,False
FlexFL,num_OB,117,52,-0.2886514946017978,-0.2886514946017978,-0.05615419972601993,-0.08589222581478222,0.0,3000.5,0.8880293688068059,-0.013642340565417488,negligible,1.0,False,False,0.013642340565417488,False
FlexFL,txt_root_cause_guess_digit_density,117,52,-0.1710687069843892,-0.1710687069843892,0.10416422565688939,0.054608408266392496,0.0,3078.0,0.7424435390372385,0.011834319526627219,negligible,1.0,False,False,0.011834319526627219,False
FlexFL,txt_reasoning_avg_sentence_len,117,52,-0.0140365238068689,0.1027051892145295,0.041008357973875934,-0.06866565874636953,-0.1167417130213984,3072.5,0.9185322419100651,0.010026298487836949,negligible,1.0,False,False,0.010026298487836949,False
boostnsift,repair_difficulty,13,52,0.0684006013983548,-0.6545677804703322,-0.09843825595595757,-0.7796969234860665,0.722968381868687,520.5,0.0016862978107424003,0.5399408284023669,large,0.05058893432227201,False,False,0.5399408284023669,False
boostnsift,txt_title_avg_sentence_len,13,52,-0.70287777031615,0.47020495900941417,-0.07942121487039554,0.5884702924437514,-1.1730827293255641,192.0,0.01593613214035312,-0.4319526627218935,medium,0.44045824557867486,False,False,0.4319526627218935,False
boostnsift,num_versions,13,52,-0.3124943305803233,-0.0494572680454745,0.3046310853668219,0.011243592539490577,-0.26303706253484876,204.5,0.024850979604725845,-0.39497041420118345,medium,0.6212744901181461,False,False,0.39497041420118345,False
boostnsift,clarity,13,52,0.2638805499878769,0.7623879238337528,0.3022272710529443,0.5994143593072164,-0.49850737384587585,212.0,0.011603013395537685,-0.3727810650887574,medium,0.33648738847059284,False,False,0.3727810650887574,False
boostnsift,actionability,13,52,0.3430376111637781,0.8491089986580442,0.3041090428949884,0.6544661573140959,-0.5060713874942662,213.5,0.015730651627809816,-0.3683431952662722,medium,0.44045824557867486,False,False,0.3683431952662722,False
boostnsift,embedding_cluster_size,13,52,0.1845320580379615,-0.3447299154714549,0.048233824057275686,-0.3717240462273699,0.5292619735094164,452.0,0.058371245816585905,0.33727810650887574,medium,1.0,False,False,0.33727810650887574,False
boostnsift,num_causal_markers,13,52,-0.4554019288379759,-0.001991025920992706,0.03288673584185216,0.3002829093569961,-0.4534109029169832,228.5,0.0707936918605577,-0.3239644970414201,small,1.0,False,False,0.3239644970414201,False
boostnsift,technical_completeness,13,52,0.6863970062505214,0.6863970062505214,0.33924891405234725,0.6149253402097208,0.0,230.0,0.05664565059714943,-0.31952662721893493,small,1.0,False,False,0.31952662721893493,False
boostnsift,semantic_coherence,13,52,-0.492644901385415,-0.2673019917741084,-0.06963493941311014,-0.1411475449233503,-0.2253429096113066,230.0,0.07788649481475779,-0.31952662721893493,small,1.0,False,False,0.31952662721893493,False
boostnsift,txt_description_line_count,13,52,-0.4814078818936427,0.4200732156357977,0.11631074273090203,0.3581999986336476,-0.9014810975294404,231.0,0.08061297354583452,-0.3165680473372781,small,1.0,False,False,0.3165680473372781,False
boostnsift,num_EB,13,52,0.2959479588785432,0.2959479588785432,0.4450378808475228,0.016404355186706507,0.0,436.5,0.08319006734683168,0.29142011834319526,small,1.0,False,False,0.29142011834319526,False
boostnsift,semantic_entropy,13,52,0.212522035145115,0.5121933224928221,-0.3772930537547685,0.2712820959327441,-0.2996712873477071,242.0,0.11728455063581245,-0.28402366863905326,small,1.0,False,False,0.28402366863905326,False
boostnsift,description_length,13,52,-0.3473222029133584,0.1375011504958648,0.12813556344909321,0.3177326197866562,-0.4848233534092232,243.5,0.12314908682570258,-0.27958579881656803,small,1.0,False,False,0.27958579881656803,False
boostnsift,txt_title_digit_density,13,52,-0.6450552541976357,0.4370953313693811,0.05415583610180103,0.6280418893345754,-1.0821505855670168,244.5,0.12377363941831906,-0.27662721893491127,small,1.0,False,False,0.27662721893491127,False
boostnsift,ambiguity,13,52,-0.1419263384265148,-0.5855868655187282,0.15115734196314864,-0.22239459044960627,0.4436605270922134,413.5,0.15527735396725328,0.22337278106508876,small,1.0,False,False,0.22337278106508876,False
boostnsift,ambiguity_type_count,13,52,-0.6117211791839219,-0.6117211791839219,-0.2800216083235215,-0.5589507929106763,0.0,403.5,0.02104622673458767,0.1937869822485207,small,0.5472018950992794,False,False,0.1937869822485207,False
boostnsift,expected_observed_alignment,13,52,0.7027131095927159,0.7027131095927159,0.36726948267349724,0.5815806887607757,0.0,282.0,0.17772808780094584,-0.16568047337278108,small,1.0,False,False,0.16568047337278108,False
boostnsift,reasoning_composite,13,52,0.7333182500071839,0.7333182500071839,0.4101512154348134,0.6424275215337047,0.0,283.0,0.28612157327839505,-0.16272189349112426,small,1.0,False,False,0.16272189349112426,False
boostnsift,num_exception_types,13,52,-0.5251530779927517,-0.5251530779927517,-0.3377587104184151,0.08387861662384226,0.0,283.5,0.2506459692313803,-0.16124260355029585,small,1.0,False,False,0.16124260355029585,False
boostnsift,num_temporal_markers,13,52,-0.4635308650875505,-0.4635308650875505,-0.19710631003808934,0.135924383773737,0.0,287.0,0.34050630881513444,-0.15088757396449703,small,1.0,False,False,0.15088757396449703,False
boostnsift,txt_reasoning_digit_density,13,52,-0.2000607604811334,-0.2000607604811334,-0.20006076048113336,0.2190400361664492,0.0,292.5,0.170238140529411,-0.1346153846153846,negligible,1.0,False,False,0.1346153846153846,False
boostnsift,concept_network_concept_breadth,13,52,0.410786675927473,0.410786675927473,0.20343780217837823,0.3589494574901992,0.0,307.0,0.5326202788374935,-0.09171597633136094,negligible,1.0,False,False,0.09171597633136094,False
boostnsift,txt_root_cause_guess_digit_density,13,52,-0.1710687069843892,-0.1710687069843892,-0.17106870698438922,0.19871498973331703,0.0,318.5,0.391423834396437,-0.057692307692307696,negligible,1.0,False,False,0.057692307692307696,False
boostnsift,txt_likely_impacted_code_concepts_digit_density,13,52,-0.1486940122073022,-0.1486940122073022,-0.1486940122073022,0.2900285210629846,0.0,318.5,0.391423834396437,-0.057692307692307696,negligible,1.0,False,False,0.057692307692307696,False
boostnsift,exception_user_frames,13,52,-0.2073567129463963,-0.2073567129463963,-0.20735671294639632,-0.15034181064455193,0.0,318.5,0.3913846809929731,-0.057692307692307696,negligible,1.0,False,False,0.057692307692307696,False
boostnsift,embedding_cluster_distance,13,52,0.4063308551735279,0.47074089066118496,0.49371489426712706,0.4206822608749957,-0.06441003548765706,351.0,0.8375645861624235,0.038461538461538464,negligible,1.0,False,False,0.038461538461538464,False
boostnsift,num_OB,13,52,-0.2886514946017978,-0.0777818550633016,0.6521515125699546,-0.012898889051456593,-0.2108696395384962,328.5,0.8816341647876981,-0.028106508875739646,negligible,1.0,False,False,0.028106508875739646,False
boostnsift,txt_reasoning_avg_sentence_len,13,52,0.1027051892145295,0.1027051892145295,0.25836080657639415,-0.03723519754830071,0.0,346.0,0.9019520879894296,0.023668639053254437,negligible,1.0,False,False,0.023668639053254437,False
boostnsift,num_env_mentions,13,52,-0.2192296649910203,-0.2192296649910203,-0.21922966499102034,-0.1552238012611245,0.0,331.5,0.6444123337698114,-0.019230769230769232,negligible,1.0,False,False,0.019230769230769232,False
boostnsift,stacktrace_depth,13,52,-0.2020454871191189,-0.2020454871191189,-0.1573979972432021,-0.1350742523052437,0.0,332.0,0.8574469323009396,-0.01775147928994083,negligible,1.0,False,False,0.01775147928994083,False
buglocator,txt_description_line_count,12,52,-0.48747846167498576,0.47470843366788495,-0.28158463075776785,0.40151125053515274,-0.9621868953428707,97.5,0.0002314042381004734,-0.6875,large,0.006710722904913728,True,True,0.6875,True
buglocator,repair_difficulty,12,52,0.0684006013983548,-0.6545677804703322,0.008153236242630896,-0.8492131140503633,0.722968381868687,524.0,0.00012682167127687542,0.6794871794871795,large,0.0038046501383062624,True,True,0.6794871794871795,True
buglocator,txt_title_avg_sentence_len,12,52,-0.5429119435899367,0.6834927279776986,-0.3029632035006167,0.6609334447214377,-1.2264046715676353,120.5,0.0009689882817675139,-0.6137820512820513,large,0.027131671889490387,True,True,0.6137820512820513,True
buglocator,actionability,12,52,0.3430376111637781,0.8491089986580442,0.30086499553925594,0.7225911517844779,-0.5060713874942662,169.0,0.002763311730431455,-0.4583333333333333,medium,0.07460941672164928,False,False,0.4583333333333333,False
buglocator,num_versions,12,52,-0.1809757993128989,-0.0494572680454745,-0.14809616649604282,0.11999930108755308,-0.1315185312674244,169.0,0.011021935949496898,-0.4583333333333333,medium,0.28657033468691934,False,False,0.4583333333333333,False
buglocator,txt_title_digit_density,12,52,-0.2381609272316328,0.5758092948962525,0.18503032813151765,0.7197353977692649,-0.8139702221278853,183.0,0.026678770353002694,-0.41346153846153844,medium,0.6669692588250673,False,False,0.41346153846153844,False
buglocator,description_length,12,52,-0.1439151117837745,0.1375011504958648,-0.1702219428647512,0.29092572991625604,-0.28141626227963934,190.5,0.0373923804831631,-0.3894230769230769,medium,0.8974171315959145,False,False,0.3894230769230769,False
buglocator,embedding_cluster_distance,12,52,0.04315142777578945,0.5580975958326764,0.1914158077410947,0.4992603802175275,-0.514946168056887,197.0,0.04888478776951787,-0.3685897435897436,medium,1.0,False,False,0.3685897435897436,False
buglocator,num_causal_markers,12,52,-0.1531279935599871,-0.1531279935599871,-0.2286964773794843,0.1317070608365793,0.0,247.0,0.2583942472469205,-0.20833333333333334,small,1.0,False,False,0.20833333333333334,False
buglocator,reasoning_composite,12,52,0.7333182500071839,0.7333182500071839,0.47074503441713283,0.6929223706856378,0.0,250.0,0.18034810814985347,-0.1987179487179487,small,1.0,False,False,0.1987179487179487,False
buglocator,txt_reasoning_digit_density,12,52,-0.2000607604811334,-0.2000607604811334,-0.2000607604811334,0.20182262660060585,0.0,264.0,0.1550316236068558,-0.15384615384615385,small,1.0,False,False,0.15384615384615385,False
buglocator,clarity,12,52,0.7623879238337528,0.7623879238337528,0.43004967460316895,0.6569344409048173,0.0,268.5,0.3145631774241703,-0.13942307692307693,negligible,1.0,False,False,0.13942307692307693,False
buglocator,num_EB,12,52,0.2959479588785432,-0.673136533919824,0.2151909178120126,-0.0022318850594159226,0.9690844927983672,351.5,0.4646934257456311,0.1266025641025641,negligible,1.0,False,False,0.1266025641025641,False
buglocator,txt_reasoning_avg_sentence_len,12,52,0.16107604572522877,-0.0140365238068689,0.0054204283633641675,-0.1955100200100044,0.17511256953209767,349.5,0.5240705715641873,0.1201923076923077,negligible,1.0,False,False,0.1201923076923077,False
buglocator,stacktrace_depth,12,52,-0.2020454871191189,-0.2020454871191189,-0.1053092590546325,-0.16855986971218123,0.0,345.5,0.22255597057281873,0.10737179487179487,negligible,1.0,False,False,0.10737179487179487,False
buglocator,semantic_entropy,12,52,0.5273313084009077,0.30324193011491823,0.20111624298078437,0.18972977343408678,0.22408937828598946,345.0,0.5761239169639634,0.10576923076923077,negligible,1.0,False,False,0.10576923076923077,False
buglocator,embedding_cluster_size,12,52,-0.08009892871674669,-0.4597868662343715,-0.3236361411649202,-0.4035859710540238,0.3796879375176248,341.5,0.610592834313335,0.09455128205128205,negligible,1.0,False,False,0.09455128205128205,False
buglocator,ambiguity,12,52,-0.5855868655187282,-0.5855868655187282,-0.255630475394673,-0.22860206389310933,0.0,283.0,0.528203766716773,-0.09294871794871795,negligible,1.0,False,False,0.09294871794871795,False
buglocator,technical_completeness,12,52,0.6863970062505214,0.6863970062505214,0.42093081809897653,0.6200304592126351,0.0,283.5,0.596479825840827,-0.09134615384615384,negligible,1.0,False,False,0.09134615384615384,False
buglocator,ambiguity_type_count,12,52,-0.6117211791839219,-0.6117211791839219,-0.4157168873118671,-0.6041825525734582,0.0,332.5,0.25377506356547175,0.06570512820512821,negligible,1.0,False,False,0.06570512820512821,False
buglocator,expected_observed_alignment,12,52,0.7027131095927159,0.7027131095927159,0.5008257415394824,0.6188522028629111,0.0,330.0,0.6178867975970925,0.057692307692307696,negligible,1.0,False,False,0.057692307692307696,False
buglocator,txt_likely_impacted_code_concepts_digit_density,12,52,-0.1486940122073022,-0.1486940122073022,-0.1486940122073022,0.1941870637007374,0.0,294.0,0.41114427887093175,-0.057692307692307696,negligible,1.0,False,False,0.057692307692307696,False
buglocator,concept_network_concept_breadth,12,52,0.410786675927473,0.410786675927473,0.29847270264671333,0.35894945749019924,0.0,327.0,0.7524422930610563,0.04807692307692308,negligible,1.0,False,False,0.04807692307692308,False
buglocator,num_env_mentions,12,52,-0.2192296649910203,-0.2192296649910203,-0.21922966499102034,-0.09121793753122874,0.0,300.0,0.5116383413907821,-0.038461538461538464,negligible,1.0,False,False,0.038461538461538464,False
buglocator,exception_user_frames,12,52,-0.2073567129463963,-0.2073567129463963,-0.20735671294639632,-0.19595373248602738,0.0,300.0,0.5116383413907821,-0.038461538461538464,negligible,1.0,False,False,0.038461538461538464,False
buglocator,semantic_coherence,12,52,-0.2987507991333421,-0.2912827719612918,-0.1545037642068708,-0.1562749300064397,-0.007468027172050307,304.0,0.8973475341084419,-0.02564102564102564,negligible,1.0,False,False,0.02564102564102564,False
buglocator,txt_root_cause_guess_digit_density,12,52,-0.1710687069843892,-0.1710687069843892,0.1230618759613867,0.12666169899985477,0.0,318.5,0.8057103204340748,0.020833333333333332,negligible,1.0,False,False,0.020833333333333332,False
buglocator,num_exception_types,12,52,-0.5251530779927517,-0.5251530779927517,0.28688918149604037,0.013605728783466041,0.0,318.0,0.9029106928345351,0.019230769230769232,negligible,1.0,False,False,0.019230769230769232,False
buglocator,num_temporal_markers,12,52,-0.4635308650875505,-0.4635308650875505,0.4745055891490939,0.135924383773737,0.0,307.0,0.9292750989382866,-0.016025641025641024,negligible,1.0,False,False,0.016025641025641024,False
buglocator,num_OB,12,52,-0.2886514946017978,-0.2886514946017978,-0.14807173490946696,-0.13049926494792566,0.0,310.5,0.986125108108572,-0.004807692307692308,negligible,1.0,False,False,0.004807692307692308,False
locus,repair_difficulty,10,62,0.0684006013983548,-0.6545677804703322,0.2129942777720922,-0.8178187054084228,0.722968381868687,519.0,0.00034969567437491015,0.6741935483870968,large,0.010141174556872395,True,True,0.6741935483870968,True
locus,txt_title_digit_density,10,62,-0.6450552541976357,0.425520862771597,-0.3811145017659447,0.5521205046184344,-1.0705761169692327,106.0,0.0008374536362166905,-0.6580645161290323,large,0.021773794541633952,True,True,0.6580645161290323,True
locus,txt_title_avg_sentence_len,10,62,-0.70287777031615,0.7368146702197697,-0.38294611686372343,0.7981635715090342,-1.4396924405359197,110.0,0.001042998912555553,-0.6451612903225806,large,0.026074972813888826,True,True,0.6451612903225806,True
locus,embedding_cluster_size,10,62,0.4146459595637947,-0.3447299154714549,0.31109470387716986,-0.4286101440921618,0.7593758750352495,483.0,0.004318539497877543,0.5580645161290323,large,0.09500786895330594,False,False,0.5580645161290323,False
locus,txt_description_line_count,10,62,-0.28107874910932257,0.4534614044331844,-0.151775399766716,0.3337143226173372,-0.7345401535425069,138.0,0.005213484487526184,-0.5548387096774193,large,0.10948317423804987,False,False,0.5548387096774193,False
