tool,feature,corr,pval,n,n_found,n_not_found,analysis,pval_adj,reject,practically_significant
FlexFL,clarity,0.18799960038507596,6.207489561261992e-07,693,390,303,found_vs_notfound,9.559533924343468e-05,True,False
FlexFL,specificity,0.19692821240142078,1.7320309408801712e-07,693,390,303,found_vs_notfound,2.7539291959994723e-05,True,False
FlexFL,expected_observed_alignment,0.2024764755633631,7.601823500366397e-08,693,390,303,found_vs_notfound,1.2162917600586234e-05,True,True
FlexFL,technical_depth,0.18126837008815597,1.5622693295279456e-06,693,390,303,found_vs_notfound,0.00023746493808824774,True,False
FlexFL,hidden_s2r_present,-0.10554873730323765,0.005413903854915906,693,390,303,found_vs_notfound,0.7254631165587314,False,False
FlexFL,causal_reasoning_quality,0.1914795319287685,3.8013945094393625e-07,693,390,303,found_vs_notfound,5.892161489631012e-05,True,False
FlexFL,contradiction_present,0.03350703223841842,0.37846722300954655,693,390,303,found_vs_notfound,1.0,False,False
FlexFL,repair_difficulty,-0.22759588308142176,1.3584106800765791e-09,693,390,303,found_vs_notfound,2.2549617289271215e-07,True,True
FlexFL,description_length,0.0935072729428672,0.013796351684305081,693,390,303,found_vs_notfound,1.0,False,False
FlexFL,confidence,0.18683031991062424,7.304576142148485e-07,693,390,303,found_vs_notfound,0.00011176001497487183,True,False
FlexFL,fine_grained_description_length,0.0952842953598732,0.012992975412589477,679,381,298,found_vs_notfound,1.0,False,False
FlexFL,fine_grained_confidence,0.19700614883293896,2.2809157291331326e-07,679,381,298,found_vs_notfound,3.558228537447687e-05,True,False
FlexFL,has_OB,0.07875018615280184,0.03821256564004238,693,390,303,found_vs_notfound,1.0,False,False
FlexFL,has_EB,0.019226348060563354,0.6133730254157668,693,390,303,found_vs_notfound,1.0,False,False
FlexFL,missing_OB,-0.07875018615280183,0.03821256564004238,693,390,303,found_vs_notfound,1.0,False,False
FlexFL,missing_EB,-0.019226348060563354,0.6133730254157668,693,390,303,found_vs_notfound,1.0,False,False
FlexFL,num_OB,-0.08808049342275967,0.020393282049673892,693,390,303,found_vs_notfound,1.0,False,False
FlexFL,num_EB,0.042635143358492125,0.26235208653663833,693,390,303,found_vs_notfound,1.0,False,False
boostnsift,summary_chars,0.3032107289363487,3.337555223898216e-16,693,306,387,found_vs_notfound,6.241228268689665e-14,True,True
boostnsift,description_chars,-0.11651810109259242,0.0021244478151158344,693,306,387,found_vs_notfound,0.2931737984859851,False,False
boostnsift,n_tokens,-0.04534887454713092,0.23315830154934378,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,n_words,-0.01336865745659873,0.7253566491526209,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,n_sentences,-0.12988030375927218,0.0006092995532167718,693,306,387,found_vs_notfound,0.08712983610999836,False,False
boostnsift,flesch_reading_ease,0.28172093227756073,5.798133562256476e-14,685,306,379,found_vs_notfound,1.0204715069571398e-11,True,True
boostnsift,smog_index,-0.015931067955522186,0.6772483994840536,685,306,379,found_vs_notfound,1.0,False,False
boostnsift,gunning_fog,0.0028105021479856284,0.941468972137881,685,306,379,found_vs_notfound,1.0,False,False
boostnsift,coleman_liau_index,-0.2981444244761589,1.5750289615986018e-15,685,306,379,found_vs_notfound,2.8823029997254415e-13,True,True
boostnsift,automated_readability_index,-0.2976412893316048,1.7651716354902401e-15,685,306,379,found_vs_notfound,3.212612376592237e-13,True,True
boostnsift,has_stacktrace,-0.07957294734982591,0.03623419753170313,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,has_code,0.08035977106275473,0.034424414209302895,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,has_patch,0.01369425312041345,0.7189474692743437,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,has_enumeration,0.06424870240103459,0.09102158045094601,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,num_causal_markers,0.012521381245695415,0.7421240416256538,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,num_temporal_markers,0.05726159071295009,0.13208776779315018,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,causal_density,0.11048880814370764,0.0035880504940345014,693,306,387,found_vs_notfound,0.4915629176827267,False,False
boostnsift,temporal_density,0.07480719260505408,0.04901109800033354,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,num_os_mentions,0.04596063642513359,0.22690756680746788,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,num_browser_mentions,-0.08462951614799256,0.025891253173640744,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,num_env_mentions,-0.07751169854223652,0.041362949609207875,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,num_versions,0.03546603337782588,0.35120869285131445,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,has_os_info,0.04897775008822091,0.19782276883894973,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,has_version_info,0.2052803487038415,4.969503695988943e-08,693,306,387,found_vs_notfound,8.000900950542198e-06,True,True
boostnsift,num_exception_types,-0.09810200091525219,0.009763398410655016,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,stacktrace_depth,-0.13174981915782427,0.0005066663771513034,693,306,387,found_vs_notfound,0.07295995830978769,False,False
boostnsift,num_caused_by,-0.06293782077973711,0.09782678109958717,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,num_modal_verbs,-0.0345248184642396,0.3641466863131077,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,num_negative_modals,-0.004430854138939479,0.9073103611687191,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,modal_density,-0.03388571430472619,0.3730991214325335,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,redundancy,0.00627837146543889,0.8689591598000604,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,ambiguity,0.0639256950874853,0.09266209278515175,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,actionability,0.2876374198143512,1.1439906437894296e-14,693,306,387,found_vs_notfound,2.059183158820973e-12,True,True
boostnsift,clarity,0.28365348147566605,2.7298095459551962e-14,693,306,387,found_vs_notfound,4.859060991800249e-12,True,True
boostnsift,specificity,0.2539478955766845,1.1639884622209883e-11,693,306,387,found_vs_notfound,2.0020601550200996e-09,True,True
boostnsift,expected_observed_alignment,0.28598989012663834,1.641924752835229e-14,693,306,387,found_vs_notfound,2.9390453075750597e-12,True,True
boostnsift,technical_depth,0.23239917805951704,5.947725910716724e-10,693,306,387,found_vs_notfound,1.0051656789111264e-07,True,True
boostnsift,hidden_s2r_present,-0.10746678615101159,0.0046236091409902575,693,306,387,found_vs_notfound,0.6288108431746751,False,False
boostnsift,causal_reasoning_quality,0.30848824606655023,9.588769424461935e-17,693,306,387,found_vs_notfound,1.8122774212233057e-14,True,True
boostnsift,contradiction_present,-0.03380276167913964,0.3742709946017596,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,repair_difficulty,-0.31211414211474986,4.0105957426168955e-17,693,306,387,found_vs_notfound,7.620131910972102e-15,True,True
boostnsift,description_length,0.08469531734883945,0.025775509032912914,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,confidence,0.2785048592003008,8.22942738257983e-14,693,306,387,found_vs_notfound,1.4319203645688905e-11,True,True
boostnsift,fine_grained_description_length,0.08324793074695205,0.030081709942582507,679,303,376,found_vs_notfound,1.0,False,False
boostnsift,fine_grained_confidence,0.28511345679094635,3.63471720141905e-14,679,303,376,found_vs_notfound,6.433449446511719e-12,True,True
boostnsift,has_OB,0.07633302800183199,0.04456230548617685,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,has_EB,0.06042271087441903,0.11201475741970184,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,missing_OB,-0.07633302800183196,0.04456230548617685,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,missing_EB,-0.06042271087441903,0.11201475741970184,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,num_OB,0.012287900476041221,0.7467665078874425,693,306,387,found_vs_notfound,1.0,False,False
boostnsift,num_EB,0.06846927204641648,0.07165455188827281,693,306,387,found_vs_notfound,1.0,False,False
buglocator,summary_chars,0.3564287732036209,3.460665880811834e-22,693,312,381,found_vs_notfound,6.921331761623668e-20,True,True
buglocator,description_chars,-0.07809309163267475,0.03985771188768523,693,312,381,found_vs_notfound,1.0,False,False
buglocator,n_tokens,-0.03757431056853237,0.3232981890876528,693,312,381,found_vs_notfound,1.0,False,False
buglocator,n_words,-0.013339075569242229,0.7259399133799782,693,312,381,found_vs_notfound,1.0,False,False
buglocator,n_sentences,-0.07063692686880374,0.06310164925086968,693,312,381,found_vs_notfound,1.0,False,False
buglocator,flesch_reading_ease,0.21203089552833798,2.1058449972833926e-08,685,312,373,found_vs_notfound,3.43252734557193e-06,True,True
buglocator,smog_index,-0.058331146610643536,0.12721351399846204,685,312,373,found_vs_notfound,1.0,False,False
buglocator,gunning_fog,-0.0423694524001027,0.26812676061725815,685,312,373,found_vs_notfound,1.0,False,False
buglocator,coleman_liau_index,-0.23025310349468092,1.078031356851064e-09,685,312,373,found_vs_notfound,1.8003123659412766e-07,True,True
buglocator,automated_readability_index,-0.2556973608844124,1.0962408071227404e-11,685,312,373,found_vs_notfound,1.896496596322341e-09,True,True
buglocator,has_stacktrace,0.025394001759751244,0.5045197247684217,693,312,381,found_vs_notfound,1.0,False,False
buglocator,has_code,0.14655924425244204,0.00010789337450161457,693,312,381,found_vs_notfound,0.016184006175242186,True,False
buglocator,has_patch,-0.02193938695490104,0.5642240294494947,693,312,381,found_vs_notfound,1.0,False,False
buglocator,has_enumeration,0.09672870249267092,0.010841937339637285,693,312,381,found_vs_notfound,1.0,False,False
buglocator,num_causal_markers,0.035651336936744396,0.3486961675156153,693,312,381,found_vs_notfound,1.0,False,False
buglocator,num_temporal_markers,0.07890725276719426,0.037827967633201245,693,312,381,found_vs_notfound,1.0,False,False
buglocator,causal_density,0.10171880600953519,0.007365372356545034,693,312,381,found_vs_notfound,0.9722291510639445,False,False
buglocator,temporal_density,0.08634928027392269,0.02300935605219547,693,312,381,found_vs_notfound,1.0,False,False
buglocator,num_os_mentions,0.009882935382866845,0.7950921891187123,693,312,381,found_vs_notfound,1.0,False,False
buglocator,num_browser_mentions,-0.14253377537914697,0.00016678240521765696,693,312,381,found_vs_notfound,0.024850578377430887,True,False
buglocator,num_env_mentions,-0.08109327219544764,0.03280725614708388,693,312,381,found_vs_notfound,1.0,False,False
buglocator,num_versions,0.026524124317358486,0.48573590836732494,693,312,381,found_vs_notfound,1.0,False,False
buglocator,has_os_info,0.007275900648296151,0.848373553202935,693,312,381,found_vs_notfound,1.0,False,False
buglocator,has_version_info,0.2480831920394917,3.525088936993152e-11,693,312,381,found_vs_notfound,5.992651192888358e-09,True,True
buglocator,num_exception_types,0.04943339012989011,0.19367836940229038,693,312,381,found_vs_notfound,1.0,False,False
buglocator,stacktrace_depth,-0.0017815087995108891,0.9626619464848075,693,312,381,found_vs_notfound,1.0,False,False
buglocator,num_caused_by,-0.05471446754483089,0.1501986280480858,693,312,381,found_vs_notfound,1.0,False,False
buglocator,num_modal_verbs,-0.01809446229039681,0.6344207899809854,693,312,381,found_vs_notfound,1.0,False,False
buglocator,num_negative_modals,0.0017505568855713353,0.9633101969365493,693,312,381,found_vs_notfound,1.0,False,False
buglocator,modal_density,-0.033964883706053516,0.3719828109829309,693,312,381,found_vs_notfound,1.0,False,False
buglocator,redundancy,0.03004606673938222,0.42969719897870623,693,312,381,found_vs_notfound,1.0,False,False
buglocator,ambiguity,0.002239062435797046,0.9530821399689497,693,312,381,found_vs_notfound,1.0,False,False
buglocator,actionability,0.36784017718680145,1.2542211616814811e-23,693,312,381,found_vs_notfound,2.520984534979777e-21,True,True
buglocator,clarity,0.3478405780404774,3.850913259539219e-21,693,312,381,found_vs_notfound,7.624808253887654e-19,True,True
buglocator,specificity,0.3353738031833663,1.116860623889754e-19,693,312,381,found_vs_notfound,2.1890468228239178e-17,True,True
buglocator,expected_observed_alignment,0.34334316605004445,1.3206419498846728e-20,693,312,381,found_vs_notfound,2.6016646412728056e-18,True,True
buglocator,technical_depth,0.32801688366714843,7.590195397356201e-19,693,312,381,found_vs_notfound,1.472497907087103e-16,True,True
buglocator,hidden_s2r_present,-0.1393625202241492,0.00023318511886262082,693,312,381,found_vs_notfound,0.03427821247280526,True,False
buglocator,causal_reasoning_quality,0.37699901955092563,7.932783971434142e-25,693,312,381,found_vs_notfound,1.6103551462011309e-22,True,True
buglocator,contradiction_present,-0.03440026292486049,0.36588083873769317,693,312,381,found_vs_notfound,1.0,False,False
buglocator,repair_difficulty,-0.3932097625120634,4.8038882106204215e-27,693,312,381,found_vs_notfound,9.79993194966566e-25,True,True
buglocator,description_length,0.13392855206622148,0.0004074226525926665,693,312,381,found_vs_notfound,0.05948370727852931,False,False
buglocator,confidence,0.3234190192804554,2.449048440478435e-18,693,312,381,found_vs_notfound,4.677682521313811e-16,True,True
buglocator,fine_grained_description_length,0.13513791662416416,0.00041384209024643157,679,307,372,found_vs_notfound,0.06000710308573258,False,False
buglocator,fine_grained_confidence,0.33227076799037775,5.777983604156791e-19,679,307,372,found_vs_notfound,1.1267068028105742e-16,True,True
buglocator,has_OB,0.0525666748195977,0.1668888911612533,693,312,381,found_vs_notfound,1.0,False,False
buglocator,has_EB,0.07942728204267545,0.03657797281716381,693,312,381,found_vs_notfound,1.0,False,False
buglocator,missing_OB,-0.05256667481959771,0.1668888911612533,693,312,381,found_vs_notfound,1.0,False,False
buglocator,missing_EB,-0.07942728204267545,0.03657797281716381,693,312,381,found_vs_notfound,1.0,False,False
buglocator,num_OB,-0.046173810734011334,0.2247577099306606,693,312,381,found_vs_notfound,1.0,False,False
buglocator,num_EB,0.08078187867430049,0.033485683709110856,693,312,381,found_vs_notfound,1.0,False,False
locus,summary_chars,0.3514457473262895,1.4132501797440606e-21,693,281,412,found_vs_notfound,2.812367857690681e-19,True,True
locus,description_chars,-0.07373882982682403,0.05234268283560594,693,281,412,found_vs_notfound,1.0,False,False
locus,n_tokens,-0.048935066437796534,0.19821430123317849,693,281,412,found_vs_notfound,1.0,False,False
locus,n_words,-0.05636204052307333,0.1382805502222089,693,281,412,found_vs_notfound,1.0,False,False
locus,n_sentences,-0.09116679081234333,0.016367127271825363,693,281,412,found_vs_notfound,1.0,False,False
locus,flesch_reading_ease,0.19746719857746842,1.88679062000044e-07,685,281,404,found_vs_notfound,2.9622612734006906e-05,True,False
locus,smog_index,-0.061956358397667145,0.10520043305538979,685,281,404,found_vs_notfound,1.0,False,False
locus,gunning_fog,-0.046477904559824715,0.22441258449643067,685,281,404,found_vs_notfound,1.0,False,False
locus,coleman_liau_index,-0.21147129919104896,2.297773842450013e-08,685,281,404,found_vs_notfound,3.7223936247690207e-06,True,True
locus,automated_readability_index,-0.2244682069771133,2.8479622767558233e-09,685,281,404,found_vs_notfound,4.6991377566471084e-07,True,True
locus,has_stacktrace,-0.061491478676468286,0.10579949119792141,693,281,412,found_vs_notfound,1.0,False,False
locus,has_code,0.09478703272590297,0.012546931151235329,693,281,412,found_vs_notfound,1.0,False,False
locus,has_patch,0.01105640129726285,0.7714016015772631,693,281,412,found_vs_notfound,1.0,False,False
locus,has_enumeration,0.0593181479462373,0.11873652009199433,693,281,412,found_vs_notfound,1.0,False,False
locus,num_causal_markers,-0.003004589791738926,0.9370700893846428,693,281,412,found_vs_notfound,1.0,False,False
locus,num_temporal_markers,-0.001164012039254425,0.9755987618149676,693,281,412,found_vs_notfound,1.0,False,False
locus,causal_density,0.09576925169495873,0.011656903408439986,693,281,412,found_vs_notfound,1.0,False,False
locus,temporal_density,0.00038221526552010936,0.991986491482413,693,281,412,found_vs_notfound,1.0,False,False
locus,num_os_mentions,0.04271061467198377,0.26150756366469197,693,281,412,found_vs_notfound,1.0,False,False
locus,num_browser_mentions,-0.08771198781858637,0.02092735626993505,693,281,412,found_vs_notfound,1.0,False,False
locus,num_env_mentions,-0.031483451279350635,0.40794950444780187,693,281,412,found_vs_notfound,1.0,False,False
locus,num_versions,0.10254589888629746,0.006897311225287709,693,281,412,found_vs_notfound,0.9173423929632654,False,False
locus,has_os_info,0.04189365953706326,0.2707492574479339,693,281,412,found_vs_notfound,1.0,False,False
locus,has_version_info,0.25190656398667427,1.7172860771088158e-11,693,281,412,found_vs_notfound,2.936559191856075e-09,True,True
locus,num_exception_types,-0.0025687616023559387,0.9461833350263676,693,281,412,found_vs_notfound,1.0,False,False
locus,stacktrace_depth,-0.01435683599039168,0.7059660256173791,693,281,412,found_vs_notfound,1.0,False,False
locus,num_caused_by,-0.04121770667322121,0.27856284866251896,693,281,412,found_vs_notfound,1.0,False,False
locus,num_modal_verbs,-0.022024018454269878,0.56272177509279,693,281,412,found_vs_notfound,1.0,False,False
locus,num_negative_modals,-0.042225930643814746,0.2669638855736813,693,281,412,found_vs_notfound,1.0,False,False
locus,modal_density,-0.007607501746515453,0.8415525086585784,693,281,412,found_vs_notfound,1.0,False,False
locus,redundancy,-0.008342888464109039,0.8264685632358714,693,281,412,found_vs_notfound,1.0,False,False
locus,ambiguity,-0.059179554811655447,0.11960174594742881,693,281,412,found_vs_notfound,1.0,False,False
locus,actionability,0.3265906677917767,1.0939372120399288e-18,693,281,412,found_vs_notfound,2.1112988192370626e-16,True,True
locus,clarity,0.3080572696629358,1.0626984382403095e-16,693,281,412,found_vs_notfound,1.9978730638917817e-14,True,True
locus,specificity,0.29934009318268107,8.198435136713966e-16,693,281,412,found_vs_notfound,1.5085120651553697e-13,True,True
locus,expected_observed_alignment,0.3006374338301411,6.075256880012039e-16,693,281,412,found_vs_notfound,1.1299977796822393e-13,True,True
locus,technical_depth,0.2795808976316586,6.546904891045669e-14,693,281,412,found_vs_notfound,1.145708355932992e-11,True,True
locus,hidden_s2r_present,-0.1468143146124654,0.00010491623964634072,693,281,412,found_vs_notfound,0.01584235218659745,True,False
locus,causal_reasoning_quality,0.32348298606278764,2.4097898657859015e-18,693,281,412,found_vs_notfound,4.626796542308931e-16,True,True
locus,contradiction_present,-0.03139435065135164,0.40927827492029223,693,281,412,found_vs_notfound,1.0,False,False
locus,repair_difficulty,-0.3756978447564744,1.1806016939352894e-24,693,281,412,found_vs_notfound,2.3848154217492847e-22,True,True
locus,description_length,0.12471550738664708,0.0010016995680073501,693,281,412,found_vs_notfound,0.14123963908903636,False,False
locus,confidence,0.2907425173644495,5.752256177285295e-15,693,281,412,found_vs_notfound,1.0411583680886385e-12,True,True
locus,fine_grained_description_length,0.12570088591661707,0.001029055506244153,679,276,403,found_vs_notfound,0.14406777087418143,False,False
locus,fine_grained_confidence,0.30350127623869316,6.194316350377957e-16,679,276,403,found_vs_notfound,1.145948524819922e-13,True,True
locus,has_OB,0.09473222892305289,0.012598314062320126,693,281,412,found_vs_notfound,1.0,False,False
locus,has_EB,0.027620199650776736,0.4678849308391357,693,281,412,found_vs_notfound,1.0,False,False
locus,missing_OB,-0.09473222892305287,0.012598314062320379,693,281,412,found_vs_notfound,1.0,False,False
locus,missing_EB,-0.027620199650776736,0.4678849308391357,693,281,412,found_vs_notfound,1.0,False,False
locus,num_OB,-0.08462606069232916,0.025897343684343363,693,281,412,found_vs_notfound,1.0,False,False
locus,num_EB,0.048937380332224195,0.1981930616489081,693,281,412,found_vs_notfound,1.0,False,False
